open_time,close_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,price_change_pct
2018-06-28 00:00:00.000000,2018-06-28 09:00:00.000000,6925000.00000000,6965000.00000000,6649000.00000000,6682000.00000000,1530230404899,18234794914.82239000,2655.94861923,6925000.00000000,-243000.00000000,-0.03509025
2018-06-29 00:00:00.000000,2018-06-29 09:00:00.000000,6671000.00000000,7078000.00000000,6590000.00000000,6958000.00000000,1530316800017,24293395792.72123000,3607.75854253,6682000.00000000,276000.00000000,0.04130500
2018-06-30 00:00:00.000000,2018-06-30 09:00:00.000000,6958000.00000000,7290000.00000000,6950000.00000000,7164000.00000000,1530403203921,37267746906.35908000,5213.79828927,6958000.00000000,206000.00000000,0.02960621
2018-07-01 00:00:00.000000,2018-07-01 09:00:00.000000,7164000.00000000,7212000.00000000,7002000.00000000,7109000.00000000,1530489604308,22440527345.26462000,3151.10448153,7164000.00000000,-55000.00000000,-0.00767728
2018-07-02 00:00:00.000000,2018-07-02 09:00:00.000000,7109000.00000000,7358000.00000000,7024000.00000000,7297000.00000000,1530576003697,42865998436.10013000,5925.85399143,7109000.00000000,188000.00000000,0.02644535
2018-07-03 00:00:00.000000,2018-07-03 09:00:00.000000,7289000.00000000,7399000.00000000,7231000.00000000,7298000.00000000,1530662402963,38445121264.07016000,5239.81753579,7297000.00000000,1000.00000000,0.00013704
2018-07-04 00:00:00.000000,2018-07-04 09:00:00.000000,7298000.00000000,7500000.00000000,7104000.00000000,7329000.00000000,1530748804544,36427212533.30592000,4984.70182867,7298000.00000000,31000.00000000,0.00424774
2018-07-05 00:00:00.000000,2018-07-05 09:00:00.000000,7329000.00000000,7445000.00000000,7270000.00000000,7377000.00000000,1530835200516,31508927550.17927000,4272.33855027,7329000.00000000,48000.00000000,0.00654932
2018-07-06 00:00:00.000000,2018-07-06 09:00:00.000000,7377000.00000000,7488000.00000000,7282000.00000000,7480000.00000000,1530921604098,39581194328.88056000,5355.98766532,7377000.00000000,103000.00000000,0.01396232
2018-07-07 00:00:00.000000,2018-07-07 09:00:00.000000,7480000.00000000,7638000.00000000,7361000.00000000,7550000.00000000,1531008002576,15484116511.70392000,2077.59204362,7480000.00000000,70000.00000000,0.00935829
2018-07-08 00:00:00.000000,2018-07-08 09:00:00.000000,7564000.00000000,7585000.00000000,7450000.00000000,7516000.00000000,1531094376330,21068399561.74593000,2801.16193621,7550000.00000000,-34000.00000000,-0.00450331
2018-07-09 00:00:00.000000,2018-07-09 09:00:00.000000,7515000.00000000,7623000.00000000,7451000.00000000,7474000.00000000,1531180802682,27893238457.68735000,3713.61975808,7516000.00000000,-42000.00000000,-0.00558808
2018-07-10 00:00:00.000000,2018-07-10 09:00:00.000000,7474000.00000000,7518000.00000000,7127000.00000000,7140000.00000000,1531267198047,38071008837.18583000,5199.60476183,7474000.00000000,-334000.00000000,-0.04468825
2018-07-11 00:00:00.000000,2018-07-11 09:00:00.000000,7141000.00000000,7269000.00000000,7110000.00000000,7226000.00000000,1531353597308,28194990186.30810000,3913.79534900,7140000.00000000,86000.00000000,0.01204482
2018-07-12 00:00:00.000000,2018-07-12 09:00:00.000000,7227000.00000000,7230000.00000000,6941000.00000000,7090000.00000000,1531440003068,26333567342.26757000,3724.82852502,7226000.00000000,-136000.00000000,-0.01882092
2018-07-13 00:00:00.000000,2018-07-13 09:00:00.000000,7094000.00000000,7165000.00000000,6973000.00000000,7054000.00000000,1531526404608,26379295130.73169000,3729.95994294,7090000.00000000,-36000.00000000,-0.00507757
2018-07-14 00:00:00.000000,2018-07-14 09:00:00.000000,7054000.00000000,7160000.00000000,7036000.00000000,7109000.00000000,1531612797015,14008581891.67330000,1978.79800196,7054000.00000000,55000.00000000,0.00779699
2018-07-15 00:00:00.000000,2018-07-15 09:00:00.000000,7109000.00000000,7226000.00000000,7088000.00000000,7178000.00000000,1531699202703,17095281208.52791000,2385.70929754,7109000.00000000,69000.00000000,0.00970601
2018-07-16 00:00:00.000000,2018-07-16 09:00:00.000000,7179000.00000000,7468000.00000000,7140000.00000000,7454000.00000000,1531785604070,45460277464.92213000,6215.79333942,7178000.00000000,276000.00000000,0.03845082
2018-07-17 00:00:00.000000,2018-07-17 09:00:00.000000,7454000.00000000,8140000.00000000,7419000.00000000,8080000.00000000,1531872003561,68446683083.69896000,8866.81669526,7454000.00000000,626000.00000000,0.08398175
2018-07-18 00:00:00.000000,2018-07-18 09:00:00.000000,8080000.00000000,8450000.00000000,8071000.00000000,8302000.00000000,1531958404129,76253964448.42350000,9226.44969555,8080000.00000000,222000.00000000,0.02747525
2018-07-19 00:00:00.000000,2018-07-19 09:00:00.000000,8292000.00000000,8512000.00000000,8157000.00000000,8443000.00000000,1532044804576,50624771672.00890000,6091.92994513,8302000.00000000,141000.00000000,0.01698386
2018-07-20 00:00:00.000000,2018-07-20 09:00:00.000000,8443000.00000000,8671000.00000000,8300000.00000000,8351000.00000000,1532131205347,63135854963.96770000,7480.68995162,8443000.00000000,-92000.00000000,-0.01089660
2018-07-21 00:00:00.000000,2018-07-21 09:00:00.000000,8351000.00000000,8387000.00000000,8185000.00000000,8367000.00000000,1532217603482,28298722219.61907000,3409.02111567,8351000.00000000,16000.00000000,0.00191594
2018-07-22 00:00:00.000000,2018-07-22 09:00:00.000000,8367000.00000000,8530000.00000000,8270000.00000000,8349000.00000000,1532304004894,32451010552.14465000,3853.45997189,8367000.00000000,-18000.00000000,-0.00215131
2018-07-23 00:00:00.000000,2018-07-23 09:00:00.000000,8347000.00000000,8844000.00000000,8275000.00000000,8752000.00000000,1532390405479,85355562871.49326000,9851.82951569,8349000.00000000,403000.00000000,0.04826925
2018-07-24 00:00:00.000000,2018-07-24 09:00:00.000000,8752000.00000000,9525000.00000000,8701000.00000000,9452000.00000000,1532476805448,150323681666.35200000,16483.79995859,8752000.00000000,700000.00000000,0.07998172
2018-07-25 00:00:00.000000,2018-07-25 09:00:00.000000,9458000.00000000,9578000.00000000,9054000.00000000,9158000.00000000,1532563204892,104663557067.26813000,11238.21728445,9452000.00000000,-294000.00000000,-0.03110453
2018-07-26 00:00:00.000000,2018-07-26 09:00:00.000000,9158000.00000000,9299000.00000000,8815000.00000000,8950000.00000000,1532649604847,70520276838.66537000,7716.05625820,9158000.00000000,-208000.00000000,-0.02271238
2018-07-27 00:00:00.000000,2018-07-27 09:00:00.000000,8950000.00000000,9259000.00000000,8780000.00000000,9122000.00000000,1532736005108,90182962072.15744000,10051.36343373,8950000.00000000,172000.00000000,0.01921788
2018-07-28 00:00:00.000000,2018-07-28 09:00:00.000000,9138000.00000000,9229000.00000000,9064000.00000000,9225000.00000000,1532822405535,35925663624.52046000,3917.28115020,9122000.00000000,103000.00000000,0.01129138
2018-07-29 00:00:00.000000,2018-07-29 09:00:00.000000,9229000.00000000,9310000.00000000,9153000.00000000,9238000.00000000,1532908805150,38024462760.96575000,4119.53145198,9225000.00000000,13000.00000000,0.00140921
2018-07-30 00:00:00.000000,2018-07-30 09:00:00.000000,9238000.00000000,9280000.00000000,8955000.00000000,9270000.00000000,1532995205451,50449604575.65224000,5498.91600049,9238000.00000000,32000.00000000,0.00346395
2018-07-31 00:00:00.000000,2018-07-31 09:00:00.000000,9270000.00000000,9278000.00000000,8690000.00000000,8800000.00000000,1533081602111,80229043588.81412000,8921.98646091,9270000.00000000,-470000.00000000,-0.05070119
2018-08-01 00:00:00.000000,2018-08-01 09:00:00.000000,8807000.00000000,8844000.00000000,8548000.00000000,8726000.00000000,1533081600000,52212740816.23962000,6033.26071739,8800000.00000000,-74000.00000000,-0.00840909
2018-08-02 00:00:00.000000,2018-08-02 09:00:00.000000,8725000.00000000,8940000.00000000,8626000.00000000,8731000.00000000,1533254404709,55220834823.04908000,6310.22735019,8726000.00000000,5000.00000000,0.00057300
2018-08-03 00:00:00.000000,2018-08-03 09:00:00.000000,8730000.00000000,8730000.00000000,8372000.00000000,8508000.00000000,1533340805197,52194607453.13990000,6142.54285504,8731000.00000000,-223000.00000000,-0.02554118
2018-08-04 00:00:00.000000,2018-08-04 09:00:00.000000,8508000.00000000,8610000.00000000,8000000.00000000,8074000.00000000,1533427199470,43253413179.65695000,5211.46198607,8508000.00000000,-434000.00000000,-0.05101081
2018-08-05 00:00:00.000000,2018-08-05 09:00:00.000000,8074000.00000000,8181000.00000000,7915000.00000000,8077000.00000000,1533513604664,28833153215.93532000,3578.83736395,8074000.00000000,3000.00000000,0.00037156
2018-08-06 00:00:00.000000,2018-08-06 09:00:00.000000,8075000.00000000,8200000.00000000,7900000.00000000,7982000.00000000,1533600002739,30597433154.32253000,3802.49007138,8077000.00000000,-95000.00000000,-0.01176179
2018-08-07 00:00:00.000000,2018-08-07 09:00:00.000000,7973000.00000000,8190000.00000000,7750000.00000000,7760000.00000000,1533686404540,47355068348.96838000,5910.20815105,7982000.00000000,-222000.00000000,-0.02781258
2018-08-08 00:00:00.000000,2018-08-08 09:00:00.000000,7760000.00000000,7766000.00000000,7217000.00000000,7308000.00000000,1533772805103,59847789627.60610000,7975.33732224,7760000.00000000,-452000.00000000,-0.05824742
2018-08-09 00:00:00.000000,2018-08-09 09:00:00.000000,7310000.00000000,7644000.00000000,7203000.00000000,7543000.00000000,1533859203699,47072146232.22284000,6342.05809593,7308000.00000000,235000.00000000,0.03215654
2018-08-10 00:00:00.000000,2018-08-10 09:00:00.000000,7546000.00000000,7608000.00000000,7100000.00000000,7230000.00000000,1533945603153,42724349302.02549000,5780.77577500,7543000.00000000,-313000.00000000,-0.04149543
2018-08-11 00:00:00.000000,2018-08-11 09:00:00.000000,7227000.00000000,7590000.00000000,7127000.00000000,7325000.00000000,1534032002426,36885101190.69186000,5066.85216567,7230000.00000000,95000.00000000,0.01313970
2018-08-12 00:00:00.000000,2018-08-12 09:00:00.000000,7325000.00000000,7540000.00000000,7279000.00000000,7395000.00000000,1534118404228,19827538898.01326000,2682.39145374,7325000.00000000,70000.00000000,0.00955631
2018-08-13 00:00:00.000000,2018-08-13 09:00:00.000000,7396000.00000000,7637000.00000000,7288000.00000000,7387000.00000000,1534118400000,42619588027.32103000,5711.07392516,7395000.00000000,-8000.00000000,-0.00108181
2018-08-14 00:00:00.000000,2018-08-14 09:00:00.000000,7386000.00000000,7386000.00000000,6960000.00000000,7233000.00000000,1534291205092,57122910971.27044000,8027.83923520,7387000.00000000,-154000.00000000,-0.02084743
2018-08-15 00:00:00.000000,2018-08-15 09:00:00.000000,7233000.00000000,7600000.00000000,7206000.00000000,7332000.00000000,1534377599762,52927582230.33734000,7158.79269170,7233000.00000000,99000.00000000,0.01368727
2018-08-16 00:00:00.000000,2018-08-16 09:00:00.000000,7332000.00000000,7487000.00000000,7260000.00000000,7337000.00000000,1534464002890,39186068019.09694000,5318.93470139,7332000.00000000,5000.00000000,0.00068194
2018-08-17 00:00:00.000000,2018-08-17 09:00:00.000000,7338000.00000000,7526000.00000000,7306000.00000000,7496000.00000000,1534550405175,49515097451.18360000,6653.00143771,7337000.00000000,159000.00000000,0.02167098
2018-08-18 00:00:00.000000,2018-08-18 09:00:00.000000,7500000.00000000,7579000.00000000,7288000.00000000,7391000.00000000,1534636777868,34269405733.09717000,4615.70442766,7496000.00000000,-105000.00000000,-0.01400747
2018-08-19 00:00:00.000000,2018-08-19 09:00:00.000000,7393000.00000000,7498000.00000000,7310000.00000000,7431000.00000000,1534723202506,21644401605.22686000,2928.96262117,7391000.00000000,40000.00000000,0.00541199
2018-08-20 00:00:00.000000,2018-08-20 09:00:00.000000,7432000.00000000,7469000.00000000,7244000.00000000,7255000.00000000,1534809605114,30970843739.75834000,4187.21791451,7431000.00000000,-176000.00000000,-0.02368456
2018-08-21 00:00:00.000000,2018-08-21 09:00:00.000000,7255000.00000000,7430000.00000000,7240000.00000000,7375000.00000000,1534871313754,22288720074.33495000,3037.60961801,7255000.00000000,120000.00000000,0.01654032
2018-08-22 00:00:00.000000,2018-08-22 09:00:00.000000,7375000.00000000,7751000.00000000,7187000.00000000,7289000.00000000,1534896000000,57175275723.90914000,7591.81346090,7375000.00000000,-86000.00000000,-0.01166102
2018-08-23 00:00:00.000000,2018-08-23 09:00:00.000000,7286000.00000000,7500000.00000000,7285000.00000000,7439000.00000000,1534982400000,26955047058.19440000,3662.18358590,7289000.00000000,150000.00000000,0.02057895
2018-08-24 00:00:00.000000,2018-08-24 09:00:00.000000,7440000.00000000,7593000.00000000,7368000.00000000,7561000.00000000,1535068800000,27968267658.12201000,3754.38179566,7439000.00000000,122000.00000000,0.01640005
2018-08-25 00:00:00.000000,2018-08-25 09:00:00.000000,7564000.00000000,7683000.00000000,7521000.00000000,7604000.00000000,1535241600079,26486222593.98640000,3491.70337305,7561000.00000000,43000.00000000,0.00568708
2018-08-26 00:00:00.000000,2018-08-26 09:00:00.000000,7604000.00000000,7637000.00000000,7450000.00000000,7547000.00000000,1535327969127,21280969843.32656000,2824.38421929,7604000.00000000,-57000.00000000,-0.00749605
2018-08-27 00:00:00.000000,2018-08-27 09:00:00.000000,7547000.00000000,7725000.00000000,7490000.00000000,7688000.00000000,1535414399590,31245125577.77610000,4134.98191712,7547000.00000000,141000.00000000,0.01868292
2018-08-28 00:00:00.000000,2018-08-28 09:00:00.000000,7688000.00000000,7886000.00000000,7654000.00000000,7839000.00000000,1535500797224,38693273429.00857000,4988.81989282,7688000.00000000,151000.00000000,0.01964100
2018-08-29 00:00:00.000000,2018-08-29 09:00:00.000000,7838000.00000000,7938000.00000000,7723000.00000000,7825000.00000000,1535500800000,38559027707.80889000,4912.14169962,7839000.00000000,-14000.00000000,-0.00178594
2018-08-30 00:00:00.000000,2018-08-30 09:00:00.000000,7825000.00000000,7910000.00000000,7672000.00000000,7856000.00000000,1535673596460,37319319426.02783000,4799.95478085,7825000.00000000,31000.00000000,0.00396166
2018-08-31 00:00:00.000000,2018-08-31 09:00:00.000000,7844000.00000000,7915000.00000000,7749000.00000000,7865000.00000000,1535759997980,36718712180.54884000,4687.30105795,7856000.00000000,9000.00000000,0.00114562
2018-09-01 00:00:00.000000,2018-09-01 09:00:00.000000,7865000.00000000,8009000.00000000,7844000.00000000,8001000.00000000,1535760000000,34375386341.20901000,4338.01207477,7865000.00000000,136000.00000000,0.01729180
2018-09-02 00:00:00.000000,2018-09-02 09:00:00.000000,8000000.00000000,8169000.00000000,7932000.00000000,8113000.00000000,1535846400000,35986068849.09650000,4460.52710093,8001000.00000000,112000.00000000,0.01399825
2018-09-03 00:00:00.000000,2018-09-03 09:00:00.000000,8114000.00000000,8160000.00000000,8043000.00000000,8125000.00000000,1535932800000,25904388274.55882000,3198.85155079,8113000.00000000,12000.00000000,0.00147911
2018-09-04 00:00:00.000000,2018-09-04 09:00:00.000000,8116000.00000000,8279000.00000000,8111000.00000000,8271000.00000000,1536019200000,31253351748.15389000,3811.85788263,8125000.00000000,146000.00000000,0.01796923
2018-09-05 00:00:00.000000,2018-09-05 09:00:00.000000,8271000.00000000,8333000.00000000,7687000.00000000,7699000.00000000,1536105600000,62459759557.79113000,7761.44133104,8271000.00000000,-572000.00000000,-0.06915730
2018-09-06 00:00:00.000000,2018-09-06 09:00:00.000000,7698000.00000000,7718000.00000000,7264000.00000000,7523000.00000000,1536192000000,57708418700.40115000,7776.42498652,7699000.00000000,-176000.00000000,-0.02286011
2018-09-07 00:00:00.000000,2018-09-07 09:00:00.000000,7522000.00000000,7543000.00000000,7292000.00000000,7382000.00000000,1536278400000,31207926938.16083000,4198.80086130,7523000.00000000,-141000.00000000,-0.01874252
2018-09-08 00:00:00.000000,2018-09-08 09:00:00.000000,7391000.00000000,7439000.00000000,7110000.00000000,7206000.00000000,1536364800000,21083974349.89717000,2881.52639575,7382000.00000000,-176000.00000000,-0.02384178
2018-09-09 00:00:00.000000,2018-09-09 09:00:00.000000,7206000.00000000,7437000.00000000,7131000.00000000,7232000.00000000,1536451200000,24219366134.95087000,3330.24379869,7206000.00000000,26000.00000000,0.00360810
2018-09-10 00:00:00.000000,2018-09-10 09:00:00.000000,7232000.00000000,7348000.00000000,7198000.00000000,7274000.00000000,1536537600000,22419048457.83869000,3089.33223454,7232000.00000000,42000.00000000,0.00580752
2018-09-11 00:00:00.000000,2018-09-11 09:00:00.000000,7275000.00000000,7350000.00000000,7126000.00000000,7239000.00000000,1536624000000,24572480949.58474000,3392.11803014,7274000.00000000,-35000.00000000,-0.00481166
2018-09-12 00:00:00.000000,2018-09-12 09:00:00.000000,7242000.00000000,7289000.00000000,7155000.00000000,7234000.00000000,1536710400000,28833461619.81044000,3994.11931681,7239000.00000000,-5000.00000000,-0.00069070
2018-09-13 00:00:00.000000,2018-09-13 09:00:00.000000,7238000.00000000,7399000.00000000,7233000.00000000,7355000.00000000,1536883197396,29538754836.37971000,4029.70108465,7234000.00000000,121000.00000000,0.01672657
2018-09-14 00:00:00.000000,2018-09-14 09:00:00.000000,7355000.00000000,7504000.00000000,7261000.00000000,7359000.00000000,1536883200000,32402972263.27593000,4397.95749188,7355000.00000000,4000.00000000,0.00054385
2018-09-15 00:00:00.000000,2018-09-15 09:00:00.000000,7361000.00000000,7397000.00000000,7320000.00000000,7363000.00000000,1537055999613,16251306528.37896000,2206.71646834,7359000.00000000,4000.00000000,0.00054355
2018-09-16 00:00:00.000000,2018-09-16 09:00:00.000000,7365000.00000000,7386000.00000000,7250000.00000000,7356000.00000000,1537142399222,21546431123.47827000,2939.07928986,7363000.00000000,-7000.00000000,-0.00095070
2018-09-17 00:00:00.000000,2018-09-17 09:00:00.000000,7356000.00000000,7373000.00000000,7128000.00000000,7191000.00000000,1537142400000,32986348073.76501000,4535.64958686,7356000.00000000,-165000.00000000,-0.02243067
2018-09-18 00:00:00.000000,2018-09-18 09:00:00.000000,7192000.00000000,7283000.00000000,7134000.00000000,7234000.00000000,1537228800000,29178284487.21652000,4053.11354921,7191000.00000000,43000.00000000,0.00597970
2018-09-19 00:00:00.000000,2018-09-19 09:00:00.000000,7234000.00000000,7388000.00000000,7010000.00000000,7245000.00000000,1537401600089,31042943583.09574000,4306.69728981,7234000.00000000,11000.00000000,0.00152060
2018-09-20 00:00:00.000000,2018-09-20 09:00:00.000000,7250000.00000000,7364000.00000000,7190000.00000000,7311000.00000000,1537401600000,33174326631.62673000,4570.14222037,7245000.00000000,66000.00000000,0.00910973
2018-09-21 00:00:00.000000,2018-09-21 09:00:00.000000,7311000.00000000,7596000.00000000,7287000.00000000,7537000.00000000,1537488000000,71329466429.49927000,9545.78162275,7311000.00000000,226000.00000000,0.03091232
2018-09-22 00:00:00.000000,2018-09-22 09:00:00.000000,7537000.00000000,7636000.00000000,7425000.00000000,7540000.00000000,1537574400000,36611321982.49284000,4866.23755949,7539000.00000000,1000.00000000,0.00013264
2018-09-23 00:00:00.000000,2018-09-23 09:00:00.000000,7539000.00000000,7600000.00000000,7450000.00000000,7500000.00000000,1537747190563,31738538695.06925000,4216.92509274,7540000.00000000,-40000.00000000,-0.00530504
2018-09-24 00:00:00.000000,2018-09-24 09:00:00.000000,7500000.00000000,7547000.00000000,7407000.00000000,7430000.00000000,1537747200000,22738698842.47596000,3046.33250681,7500000.00000000,-70000.00000000,-0.00933333
2018-09-25 00:00:00.000000,2018-09-25 09:00:00.000000,7428000.00000000,7439000.00000000,7241000.00000000,7299000.00000000,1537833600000,34503898776.90172000,4725.14731707,7430000.00000000,-131000.00000000,-0.01763122
2018-09-26 00:00:00.000000,2018-09-26 09:00:00.000000,7299000.00000000,7392000.00000000,7259000.00000000,7300000.00000000,1537920000000,28697315885.20068000,3921.98120692,7299000.00000000,1000.00000000,0.00013701
2018-09-27 00:00:00.000000,2018-09-27 09:00:00.000000,7300000.00000000,7490000.00000000,7261000.00000000,7447000.00000000,1538092799947,29562427626.61729000,4027.10107711,7300000.00000000,147000.00000000,0.02013699
2018-09-28 00:00:00.000000,2018-09-28 09:00:00.000000,7447000.00000000,7551000.00000000,7339000.00000000,7408000.00000000,1538179198171,40311237728.94514000,5408.47953602,7447000.00000000,-39000.00000000,-0.00523701
2018-09-29 00:00:00.000000,2018-09-29 09:00:00.000000,7408000.00000000,7410000.00000000,7280000.00000000,7360000.00000000,1538265599760,23817952485.32884000,3246.00594677,7408000.00000000,-48000.00000000,-0.00647948
2018-09-30 00:00:00.000000,2018-09-30 09:00:00.000000,7360000.00000000,7418000.00000000,7327000.00000000,7393000.00000000,1538351998003,23299373206.16943000,3162.07598214,7360000.00000000,33000.00000000,0.00448370
2018-10-01 00:00:00.000000,2018-10-01 09:00:00.000000,7394000.00000000,7449000.00000000,7280000.00000000,7375000.00000000,1538438378231,31921258985.45116000,4331.49181371,7393000.00000000,-18000.00000000,-0.00243474
2018-10-02 00:00:00.000000,2018-10-02 09:00:00.000000,7374000.00000000,7414000.00000000,7337000.00000000,7369000.00000000,1538524800059,26011699053.61880000,3525.16031441,7375000.00000000,-6000.00000000,-0.00081356
2018-10-03 00:00:00.000000,2018-10-03 09:00:00.000000,7369000.00000000,7393000.00000000,7299000.00000000,7386000.00000000,1538611189224,22451100875.94600000,3057.96001967,7369000.00000000,17000.00000000,0.00230696
2018-10-04 00:00:00.000000,2018-10-04 09:00:00.000000,7385000.00000000,7499000.00000000,7362000.00000000,7481000.00000000,1538697587034,25090339901.40923000,3366.97571010,7386000.00000000,95000.00000000,0.01286217
2018-10-06 00:00:00.000000,2018-10-06 09:00:00.000000,7502000.00000000,7509000.00000000,7438000.00000000,7485000.00000000,1538870390792,16410447472.91659000,2194.14874573,7503000.00000000,-18000.00000000,-0.00239904
2018-10-07 00:00:00.000000,2018-10-07 09:00:00.000000,7484000.00000000,7513000.00000000,7424000.00000000,7482000.00000000,1538956799221,14211705821.24960000,1904.00188064,7485000.00000000,-3000.00000000,-0.00040080
2018-10-08 00:00:00.000000,2018-10-08 09:00:00.000000,7483000.00000000,7589000.00000000,7461000.00000000,7542000.00000000,1539043140000,25492080041.81498000,3391.80918903,7482000.00000000,60000.00000000,0.00801925
2018-10-09 00:00:00.000000,2018-10-09 09:00:00.000000,7541000.00000000,7550000.00000000,7484000.00000000,7527000.00000000,1539129598339,16145607713.03003000,2147.42528494,7542000.00000000,-15000.00000000,-0.00198886
2018-10-10 00:00:00.000000,2018-10-10 09:00:00.000000,7527000.00000000,7530000.00000000,7380000.00000000,7472000.00000000,1539216000294,32880503263.60822000,4412.34394843,7527000.00000000,-55000.00000000,-0.00730703
2018-10-11 00:00:00.000000,2018-10-11 09:00:00.000000,7472000.00000000,7480000.00000000,7150000.00000000,7187000.00000000,1539302399091,54997705332.46352000,7579.91610222,7472000.00000000,-285000.00000000,-0.03814240
2018-10-12 00:00:00.000000,2018-10-12 09:00:00.000000,7195000.00000000,7300000.00000000,7155000.00000000,7183000.00000000,1539388740000,34953411427.05833000,4836.81145319,7187000.00000000,-4000.00000000,-0.00055656
2018-10-13 00:00:00.000000,2018-10-13 09:00:00.000000,7180000.00000000,7211000.00000000,7159000.00000000,7189000.00000000,1539475140000,13298596555.86460000,1850.50448252,7183000.00000000,6000.00000000,0.00083531
2018-10-14 00:00:00.000000,2018-10-14 09:00:00.000000,7190000.00000000,7263000.00000000,7182000.00000000,7198000.00000000,1539561590379,16669464824.60389000,2310.33330170,7189000.00000000,9000.00000000,0.00125191
2018-10-15 00:00:00.000000,2018-10-15 09:00:00.000000,7200000.00000000,7905000.00000000,7165000.00000000,7413000.00000000,1539648000304,90107430327.14738000,11984.68570210,7198000.00000000,215000.00000000,0.02986941
2018-10-16 00:00:00.000000,2018-10-16 09:00:00.000000,7416000.00000000,7465000.00000000,7312000.00000000,7352000.00000000,1539734399000,24763329152.45943000,3356.42495081,7413000.00000000,-61000.00000000,-0.00822879
2018-10-17 00:00:00.000000,2018-10-17 09:00:00.000000,7352000.00000000,7380000.00000000,7280000.00000000,7327000.00000000,1539820799922,21967509196.63270000,2999.20011723,7352000.00000000,-25000.00000000,-0.00340044
2018-10-18 00:00:00.000000,2018-10-18 09:00:00.000000,7327000.00000000,7390000.00000000,7311000.00000000,7343000.00000000,1539907198495,19859287539.32475000,2703.41651159,7327000.00000000,16000.00000000,0.00218370
2018-10-19 00:00:00.000000,2018-10-19 09:00:00.000000,7343000.00000000,7364000.00000000,7281000.00000000,7291000.00000000,1539993599314,20483702337.38526000,2800.77612068,7343000.00000000,-52000.00000000,-0.00708157
2018-10-20 00:00:00.000000,2018-10-20 09:00:00.000000,7291000.00000000,7317000.00000000,7265000.00000000,7302000.00000000,1540079998207,14358799866.93087000,1970.04299390,7291000.00000000,11000.00000000,0.00150871
2018-10-21 00:00:00.000000,2018-10-21 09:00:00.000000,7302000.00000000,7350000.00000000,7297000.00000000,7311000.00000000,1540166388634,13434970475.60574000,1836.45337649,7302000.00000000,9000.00000000,0.00123254
2018-10-22 00:00:00.000000,2018-10-22 09:00:00.000000,7310000.00000000,7322000.00000000,7271000.00000000,7297000.00000000,1540252795506,21562049643.55865000,2953.97307214,7311000.00000000,-14000.00000000,-0.00191492
2018-10-23 00:00:00.000000,2018-10-23 09:00:00.000000,7297000.00000000,7318000.00000000,7251000.00000000,7270000.00000000,1540339199920,21946880516.14418000,3011.57930571,7297000.00000000,-27000.00000000,-0.00370015
2018-10-24 00:00:00.000000,2018-10-24 09:00:00.000000,7270000.00000000,7323000.00000000,7261000.00000000,7296000.00000000,1540425598404,26251383586.77942000,3597.70170567,7270000.00000000,26000.00000000,0.00357634
2018-10-25 00:00:00.000000,2018-10-25 09:00:00.000000,7296000.00000000,7300000.00000000,7229000.00000000,7272000.00000000,1540511997431,21305653482.14609000,2934.43637646,7296000.00000000,-24000.00000000,-0.00328947
2018-10-26 00:00:00.000000,2018-10-26 09:00:00.000000,7272000.00000000,7309000.00000000,7241000.00000000,7276000.00000000,1540598399042,17476211741.25722000,2404.52146255,7272000.00000000,4000.00000000,0.00055006
2018-10-27 00:00:00.000000,2018-10-27 09:00:00.000000,7276000.00000000,7291000.00000000,7250000.00000000,7284000.00000000,1540684799823,11870598183.71014000,1632.07550396,7276000.00000000,8000.00000000,0.00109951
2018-10-28 00:00:00.000000,2018-10-28 09:00:00.000000,7284000.00000000,7290000.00000000,7241000.00000000,7258000.00000000,1540771184215,9933433252.79119000,1367.83748212,7284000.00000000,-26000.00000000,-0.00356947
2018-10-29 00:00:00.000000,2018-10-29 09:00:00.000000,7259000.00000000,7264000.00000000,7057000.00000000,7097000.00000000,1540857598159,26967898391.85129000,3760.90731634,7258000.00000000,-161000.00000000,-0.02218242
2018-10-30 00:00:00.000000,2018-10-30 09:00:00.000000,7097000.00000000,7162000.00000000,7094000.00000000,7140000.00000000,1540943985976,16632386526.89710000,2329.37978247,7097000.00000000,43000.00000000,0.00605890
2018-10-31 00:00:00.000000,2018-10-31 09:00:00.000000,7139000.00000000,7200000.00000000,7062000.00000000,7162000.00000000,1541030395761,20818160095.02155000,2918.68446747,7140000.00000000,22000.00000000,0.00308123
2018-11-01 00:00:00.000000,2018-11-01 09:00:00.000000,7162000.00000000,7200000.00000000,7141000.00000000,7186000.00000000,1541116800112,13757575371.45541000,1920.59318498,7162000.00000000,24000.00000000,0.00335102
2018-11-02 00:00:00.000000,2018-11-02 09:00:00.000000,7186000.00000000,7221000.00000000,7161000.00000000,7179000.00000000,1541203200035,19075966861.85672000,2653.27837824,7186000.00000000,-7000.00000000,-0.00097412
2018-11-03 00:00:00.000000,2018-11-03 09:00:00.000000,7179000.00000000,7185000.00000000,7100000.00000000,7150000.00000000,1541289592524,11320699649.12161000,1584.16259136,7179000.00000000,-29000.00000000,-0.00403956
2018-11-04 00:00:00.000000,2018-11-04 09:00:00.000000,7145000.00000000,7270000.00000000,7125000.00000000,7213000.00000000,1541375988821,19852502555.39935000,2763.64095353,7150000.00000000,63000.00000000,0.00881119
